sStart Time, Thu Feb 23 14:42:53 GMT-0700 2023,,
Energy calibration,  Offset: -0.06771931052207947, Slope: 0.1000848338007927, Quadratic: 0
Live Time (s),433.07,,
Real Time (s),522.36,,
Elapsed Computational,1000000,,
Spectrum,,,
Channel, Energy (keV), Counts,
3888,389.0621145,385,
3889,389.1621993,405,
3890,389.2622842,407,
3891,389.362369,420,
3892,389.4624538,389,
3893,389.5625387,402,
3894,389.6626235,413,
3895,389.7627083,407,
3896,389.8627932,372,
3897,389.962878,442,
3898,390.0629628,415,
3899,390.1630477,435,
3900,390.2631325,389,
3901,390.3632173,373,
3902,390.4633022,408,
3903,390.563387,402,
3904,390.6634718,425,
3905,390.7635567,387,
3906,390.8636415,375,
3907,390.9637263,422,
3908,391.0638112,435,
3909,391.163896,432,
3910,391.2639809,359,
3911,391.3640657,433,
3912,391.4641505,383,
3913,391.5642354,396,
3914,391.6643202,415,
3915,391.764405,366,
3916,391.8644899,409,
3917,391.9645747,395,
3918,392.0646595,396,
3919,392.1647444,365,
3920,392.2648292,387,
3921,392.364914,382,
3922,392.4649989,401,
3923,392.5650837,389,
3924,392.6651685,410,
3925,392.7652534,409,
3926,392.8653382,428,
3927,392.965423,378,
3928,393.0655079,401,
3929,393.1655927,410,
3930,393.2656775,386,
3931,393.3657624,412,
3932,393.4658472,379,
3933,393.565932,386,
3934,393.6660169,403,
3935,393.7661017,385,
3936,393.8661865,342,
3937,393.9662714,409,
3938,394.0663562,404,
3939,394.166441,391,
3940,394.2665259,420,
3941,394.3666107,390,
3942,394.4666955,355,
3943,394.5667804,398,
3944,394.6668652,390,
3945,394.76695,399,
3946,394.8670349,391,
3947,394.9671197,399,
3948,395.0672045,410,
3949,395.1672894,366,
3950,395.2673742,384,
3951,395.367459,407,
3952,395.4675439,344,
3953,395.5676287,368,
3954,395.6677135,363,
3955,395.7677984,394,
3956,395.8678832,391,
3957,395.967968,350,
3958,396.0680529,399,
3959,396.1681377,427,
3960,396.2682225,395,
3961,396.3683074,384,
3962,396.4683922,368,
3963,396.568477,378,
3964,396.6685619,349,
3965,396.7686467,350,
3966,396.8687315,408,
3967,396.9688164,396,
3968,397.0689012,395,
3969,397.168986,400,
3970,397.2690709,357,
3971,397.3691557,397,
3972,397.4692405,398,
3973,397.5693254,375,
3974,397.6694102,388,
3975,397.769495,375,
3976,397.8695799,418,
3977,397.9696647,373,
3978,398.0697495,346,
3979,398.1698344,409,
3980,398.2699192,397,
3981,398.3700041,385,
3982,398.4700889,389,
3983,398.5701737,384,
3984,398.6702586,359,
3985,398.7703434,365,
3986,398.8704282,389,
3987,398.9705131,397,
3988,399.0705979,349,
3989,399.1706827,339,
3990,399.2707676,373,
3991,399.3708524,383,
3992,399.4709372,365,
3993,399.5710221,373,
3994,399.6711069,406,
3995,399.7711917,368,
3996,399.8712766,425,
3997,399.9713614,406,
3998,400.0714462,385,
3999,400.1715311,413,
4000,400.2716159,357,
4001,400.3717007,373,
4002,400.4717856,335,
4003,400.5718704,364,
4004,400.6719552,361,
4005,400.7720401,383,
4006,400.8721249,386,
4007,400.9722097,356,
4008,401.0722946,369,
4009,401.1723794,336,
4010,401.2724642,361,
4011,401.3725491,359,
4012,401.4726339,383,
4013,401.5727187,380,
4014,401.6728036,325,
4015,401.7728884,379,
4016,401.8729732,335,
4017,401.9730581,337,
4018,402.0731429,373,
4019,402.1732277,368,
4020,402.2733126,383,
4021,402.3733974,370,
4022,402.4734822,372,
4023,402.5735671,362,
4024,402.6736519,367,
4025,402.7737367,382,
4026,402.8738216,379,
4027,402.9739064,377,
4028,403.0739912,358,
4029,403.1740761,356,
4030,403.2741609,377,
4031,403.3742457,364,
4032,403.4743306,382,
4033,403.5744154,404,
4034,403.6745002,376,
4035,403.7745851,345,
4036,403.8746699,371,
4037,403.9747547,374,
4038,404.0748396,358,
4039,404.1749244,380,
4040,404.2750092,355,
4041,404.3750941,376,
4042,404.4751789,358,
4043,404.5752637,401,
4044,404.6753486,388,
4045,404.7754334,340,
4046,404.8755182,363,
4047,404.9756031,359,
4048,405.0756879,377,
4049,405.1757727,301,
4050,405.2758576,347,
4051,405.3759424,352,
4052,405.4760273,386,
4053,405.5761121,355,
4054,405.6761969,336,
4055,405.7762818,350,
4056,405.8763666,365,
4057,405.9764514,352,
4058,406.0765363,415,
4059,406.1766211,359,
4060,406.2767059,346,
4061,406.3767908,327,
4062,406.4768756,365,
4063,406.5769604,353,
4064,406.6770453,348,
4065,406.7771301,349,
4066,406.8772149,380,
4067,406.9772998,370,
4068,407.0773846,352,
4069,407.1774694,371,
4070,407.2775543,355,
4071,407.3776391,358,
4072,407.4777239,384,
4073,407.5778088,397,
4074,407.6778936,359,
4075,407.7779784,357,
4076,407.8780633,353,
4077,407.9781481,341,
4078,408.0782329,375,
4079,408.1783178,353,
4080,408.2784026,380,
4081,408.3784874,321,
4082,408.4785723,390,
4083,408.5786571,344,
4084,408.6787419,389,
4085,408.7788268,348,
4086,408.8789116,353,
4087,408.9789964,343,
4088,409.0790813,352,
4089,409.1791661,394,
4090,409.2792509,356,
4091,409.3793358,375,
4092,409.4794206,349,
4093,409.5795054,366,
4094,409.6795903,343,
4095,409.7796751,312,
4096,409.8797599,366,
4097,409.9798448,315,
4098,410.0799296,344,
4099,410.1800144,364,
4100,410.2800993,329,
4101,410.3801841,328,
4102,410.4802689,369,
4103,410.5803538,350,
4104,410.6804386,346,
4105,410.7805234,330,
4106,410.8806083,352,
4107,410.9806931,336,
4108,411.0807779,332,
4109,411.1808628,334,
4110,411.2809476,329,
4111,411.3810324,361,
4112,411.4811173,320,
4113,411.5812021,325,
4114,411.6812869,343,
4115,411.7813718,335,
4116,411.8814566,359,
4117,411.9815414,334,
4118,412.0816263,339,
4119,412.1817111,331,
4120,412.2817959,349,
4121,412.3818808,358,
4122,412.4819656,319,
4123,412.5820505,332,
4124,412.6821353,318,
4125,412.7822201,366,
4126,412.882305,340,
4127,412.9823898,335,
4128,413.0824746,314,
4129,413.1825595,335,
4130,413.2826443,338,
4131,413.3827291,343,
4132,413.482814,349,
4133,413.5828988,326,
4134,413.6829836,341,
4135,413.7830685,336,
4136,413.8831533,335,
4137,413.9832381,346,
4138,414.083323,340,
4139,414.1834078,331,
4140,414.2834926,337,
4141,414.3835775,328,
4142,414.4836623,318,
4143,414.5837471,323,
4144,414.683832,351,
4145,414.7839168,371,
4146,414.8840016,308,
4147,414.9840865,330,
4148,415.0841713,341,
4149,415.1842561,306,
4150,415.284341,331,
4151,415.3844258,333,
4152,415.4845106,321,
4153,415.5845955,332,
4154,415.6846803,330,
4155,415.7847651,308,
4156,415.88485,347,
4157,415.9849348,373,
4158,416.0850196,373,
4159,416.1851045,363,
4160,416.2851893,341,
4161,416.3852741,324,
4162,416.485359,326,
4163,416.5854438,334,
4164,416.6855286,328,
4165,416.7856135,329,
4166,416.8856983,328,
4167,416.9857831,312,
4168,417.085868,318,
4169,417.1859528,306,
4170,417.2860376,360,
4171,417.3861225,316,
4172,417.4862073,344,
4173,417.5862921,349,
4174,417.686377,314,
4175,417.7864618,302,
4176,417.8865466,329,
4177,417.9866315,339,
4178,418.0867163,328,
4179,418.1868011,334,
4180,418.286886,332,
4181,418.3869708,376,
4182,418.4870556,337,
4183,418.5871405,291,
4184,418.6872253,315,
4185,418.7873101,326,
4186,418.887395,331,
4187,418.9874798,307,
4188,419.0875646,334,
4189,419.1876495,330,
4190,419.2877343,346,
4191,419.3878191,381,
4192,419.487904,336,
4193,419.5879888,334,
4194,419.6880737,325,
4195,419.7881585,337,
4196,419.8882433,331,
4197,419.9883282,332,
4198,420.088413,336,
4199,420.1884978,329,
4200,420.2885827,328,
4201,420.3886675,309,
4202,420.4887523,327,
4203,420.5888372,336,
4204,420.688922,320,
4205,420.7890068,343,
4206,420.8890917,358,
4207,420.9891765,337,
4208,421.0892613,344,
4209,421.1893462,353,
4210,421.289431,338,
4211,421.3895158,335,
4212,421.4896007,296,
4213,421.5896855,305,
4214,421.6897703,312,
4215,421.7898552,337,
4216,421.88994,374,
4217,421.9900248,323,
4218,422.0901097,328,
4219,422.1901945,296,
4220,422.2902793,305,
4221,422.3903642,323,
4222,422.490449,303,
4223,422.5905338,336,
4224,422.6906187,357,
4225,422.7907035,328,
4226,422.8907883,322,
4227,422.9908732,329,
4228,423.090958,346,
4229,423.1910428,333,
4230,423.2911277,337,
4231,423.3912125,351,
4232,423.4912973,323,
4233,423.5913822,319,
4234,423.691467,330,
4235,423.7915518,300,
4236,423.8916367,304,
4237,423.9917215,328,
4238,424.0918063,321,
4239,424.1918912,317,
4240,424.291976,340,
4241,424.3920608,336,
4242,424.4921457,309,
4243,424.5922305,315,
4244,424.6923153,307,
4245,424.7924002,287,
4246,424.892485,326,
4247,424.9925698,341,
4248,425.0926547,346,
4249,425.1927395,288,
4250,425.2928243,341,
4251,425.3929092,327,
4252,425.492994,323,
4253,425.5930788,335,
4254,425.6931637,318,
4255,425.7932485,336,
4256,425.8933333,340,
4257,425.9934182,329,
4258,426.093503,317,
4259,426.1935878,306,
4260,426.2936727,320,
4261,426.3937575,289,
4262,426.4938423,297,
4263,426.5939272,314,
4264,426.694012,329,
4265,426.7940968,310,
4266,426.8941817,307,
4267,426.9942665,312,
4268,427.0943514,299,
4269,427.1944362,303,
4270,427.294521,335,
4271,427.3946059,309,
4272,427.4946907,326,
4273,427.5947755,335,
4274,427.6948604,296,
4275,427.7949452,325,
4276,427.89503,341,
4277,427.9951149,347,
4278,428.0951997,332,
4279,428.1952845,340,
4280,428.2953694,320,
4281,428.3954542,298,
4282,428.495539,309,
4283,428.5956239,330,
4284,428.6957087,336,
4285,428.7957935,306,
4286,428.8958784,300,
4287,428.9959632,275,
4288,429.096048,303,
4289,429.1961329,310,
4290,429.2962177,331,
4291,429.3963025,324,
4292,429.4963874,343,
4293,429.5964722,291,
4294,429.696557,322,
4295,429.7966419,309,
4296,429.8967267,333,
4297,429.9968115,304,
4298,430.0968964,338,
4299,430.1969812,301,
4300,430.297066,304,
4301,430.3971509,314,
4302,430.4972357,315,
4303,430.5973205,309,
4304,430.6974054,290,
4305,430.7974902,342,
4306,430.897575,323,
4307,430.9976599,317,
4308,431.0977447,266,
4309,431.1978295,329,
4310,431.2979144,310,
4311,431.3979992,334,
4312,431.498084,312,
4313,431.5981689,318,
4314,431.6982537,298,
4315,431.7983385,335,
4316,431.8984234,328,
4317,431.9985082,306,
4318,432.098593,288,
4319,432.1986779,314,
4320,432.2987627,333,
4321,432.3988475,294,
4322,432.4989324,351,
4323,432.5990172,296,
4324,432.699102,346,
4325,432.7991869,305,
4326,432.8992717,332,
4327,432.9993565,342,
4328,433.0994414,297,
4329,433.1995262,300,
4330,433.299611,285,
4331,433.3996959,272,
4332,433.4997807,342,
4333,433.5998655,341,
4334,433.6999504,327,
4335,433.8000352,295,
4336,433.90012,311,
4337,434.0002049,307,
4338,434.1002897,330,
4339,434.2003746,374,
4340,434.3004594,341,
4341,434.4005442,338,
4342,434.5006291,274,
4343,434.6007139,298,
4344,434.7007987,279,
4345,434.8008836,288,
4346,434.9009684,311,
4347,435.0010532,293,
4348,435.1011381,331,
4349,435.2012229,311,
4350,435.3013077,276,
4351,435.4013926,309,
4352,435.5014774,312,
4353,435.6015622,314,
4354,435.7016471,296,
4355,435.8017319,308,
4356,435.9018167,303,
4357,436.0019016,329,
4358,436.1019864,324,
4359,436.2020712,316,
4360,436.3021561,301,
4361,436.4022409,282,
4362,436.5023257,315,
4363,436.6024106,315,
4364,436.7024954,335,
4365,436.8025802,271,
4366,436.9026651,320,
4367,437.0027499,281,
4368,437.1028347,298,
4369,437.2029196,258,
4370,437.3030044,274,
4371,437.4030892,351,
4372,437.5031741,336,
4373,437.6032589,280,
4374,437.7033437,314,
4375,437.8034286,294,
4376,437.9035134,330,
4377,438.0035982,321,
4378,438.1036831,283,
4379,438.2037679,311,
4380,438.3038527,282,
4381,438.4039376,333,
4382,438.5040224,320,
4383,438.6041072,308,
4384,438.7041921,310,
4385,438.8042769,281,
4386,438.9043617,319,
4387,439.0044466,325,
4388,439.1045314,295,
4389,439.2046162,323,
4390,439.3047011,292,
4391,439.4047859,323,
4392,439.5048707,304,
4393,439.6049556,286,
4394,439.7050404,288,
4395,439.8051252,307,
4396,439.9052101,313,
4397,440.0052949,323,
4398,440.1053797,316,
4399,440.2054646,332,
4400,440.3055494,300,
4401,440.4056342,286,
4402,440.5057191,333,
4403,440.6058039,334,
4404,440.7058887,292,
4405,440.8059736,324,
4406,440.9060584,313,
4407,441.0061432,310,
4408,441.1062281,300,
4409,441.2063129,306,
4410,441.3063978,293,
4411,441.4064826,319,
4412,441.5065674,287,
4413,441.6066523,324,
4414,441.7067371,286,
4415,441.8068219,329,
4416,441.9069068,314,
4417,442.0069916,305,
4418,442.1070764,343,
4419,442.2071613,316,
4420,442.3072461,316,
4421,442.4073309,323,
4422,442.5074158,311,
4423,442.6075006,296,
4424,442.7075854,313,
4425,442.8076703,327,
4426,442.9077551,325,
4427,443.0078399,289,
4428,443.1079248,335,
4429,443.2080096,293,
4430,443.3080944,285,
4431,443.4081793,316,
4432,443.5082641,355,
4433,443.6083489,283,
4434,443.7084338,339,
4435,443.8085186,284,
4436,443.9086034,308,
4437,444.0086883,284,
4438,444.1087731,337,
4439,444.2088579,333,
4440,444.3089428,319,
4441,444.4090276,278,
4442,444.5091124,333,
4443,444.6091973,300,
4444,444.7092821,318,
4445,444.8093669,296,
4446,444.9094518,323,
4447,445.0095366,316,
4448,445.1096214,290,
4449,445.2097063,324,
4450,445.3097911,308,
4451,445.4098759,308,
4452,445.5099608,325,
4453,445.6100456,303,
4454,445.7101304,295,
4455,445.8102153,274,
4456,445.9103001,306,
4457,446.0103849,343,
4458,446.1104698,315,
4459,446.2105546,325,
4460,446.3106394,302,
4461,446.4107243,316,
4462,446.5108091,295,
4463,446.6108939,344,
4464,446.7109788,293,
4465,446.8110636,311,
4466,446.9111484,318,
4467,447.0112333,348,
4468,447.1113181,280,
4469,447.2114029,337,
4470,447.3114878,309,
4471,447.4115726,297,
4472,447.5116574,320,
4473,447.6117423,279,
4474,447.7118271,316,
4475,447.8119119,299,
4476,447.9119968,291,
4477,448.0120816,314,
4478,448.1121664,272,
4479,448.2122513,289,
4480,448.3123361,319,
4481,448.412421,288,
4482,448.5125058,321,
4483,448.6125906,304,
4484,448.7126755,319,
4485,448.8127603,312,
4486,448.9128451,297,
4487,449.01293,331,
4488,449.1130148,293,
4489,449.2130996,281,
4490,449.3131845,320,
4491,449.4132693,284,
4492,449.5133541,321,
4493,449.613439,296,
4494,449.7135238,301,
4495,449.8136086,341,
4496,449.9136935,316,
4497,450.0137783,324,
4498,450.1138631,301,
4499,450.213948,311,
4500,450.3140328,289,
4501,450.4141176,308,
4502,450.5142025,289,
4503,450.6142873,314,
4504,450.7143721,322,
4505,450.814457,292,
4506,450.9145418,314,
4507,451.0146266,274,
4508,451.1147115,286,
4509,451.2147963,297,
4510,451.3148811,339,
4511,451.414966,335,
4512,451.5150508,295,
4513,451.6151356,293,
4514,451.7152205,319,
4515,451.8153053,332,
4516,451.9153901,290,
4517,452.015475,301,
4518,452.1155598,292,
4519,452.2156446,319,
4520,452.3157295,317,
4521,452.4158143,280,
4522,452.5158991,319,
4523,452.615984,279,
4524,452.7160688,302,
4525,452.8161536,305,
4526,452.9162385,324,
4527,453.0163233,297,
4528,453.1164081,273,
4529,453.216493,297,
4530,453.3165778,293,
4531,453.4166626,314,
4532,453.5167475,303,
4533,453.6168323,263,
4534,453.7169171,288,
4535,453.817002,272,
4536,453.9170868,306,
4537,454.0171716,308,
4538,454.1172565,295,
4539,454.2173413,287,
4540,454.3174261,288,
4541,454.417511,281,
4542,454.5175958,345,
4543,454.6176806,278,
4544,454.7177655,289,
4545,454.8178503,307,
4546,454.9179351,295,
4547,455.01802,310,
4548,455.1181048,297,
4549,455.2181896,298,
4550,455.3182745,296,
4551,455.4183593,337,
4552,455.5184442,281,
4553,455.618529,301,
4554,455.7186138,302,
4555,455.8186987,323,
4556,455.9187835,318,
4557,456.0188683,290,
4558,456.1189532,293,
4559,456.219038,321,
4560,456.3191228,299,
4561,456.4192077,294,
4562,456.5192925,294,
4563,456.6193773,300,
4564,456.7194622,329,
4565,456.819547,319,
4566,456.9196318,296,
4567,457.0197167,299,
4568,457.1198015,298,
4569,457.2198863,296,
4570,457.3199712,293,
4571,457.420056,318,
4572,457.5201408,286,
4573,457.6202257,287,
4574,457.7203105,310,
4575,457.8203953,322,
4576,457.9204802,312,
4577,458.020565,313,
4578,458.1206498,288,
4579,458.2207347,320,
4580,458.3208195,298,
4581,458.4209043,287,
4582,458.5209892,280,
4583,458.621074,303,
4584,458.7211588,290,
4585,458.8212437,306,
4586,458.9213285,271,
4587,459.0214133,294,
4588,459.1214982,337,
4589,459.221583,314,
4590,459.3216678,293,
4591,459.4217527,320,
4592,459.5218375,334,
4593,459.6219223,310,
4594,459.7220072,313,
4595,459.822092,293,
4596,459.9221768,310,
4597,460.0222617,316,
4598,460.1223465,287,
4599,460.2224313,319,
4600,460.3225162,306,
4601,460.422601,305,
4602,460.5226858,334,
4603,460.6227707,311,
4604,460.7228555,305,
4605,460.8229403,311,
4606,460.9230252,314,
4607,461.02311,296,
4608,461.1231948,307,
4609,461.2232797,312,
4610,461.3233645,275,
4611,461.4234493,276,
4612,461.5235342,254,
4613,461.623619,309,
4614,461.7237038,318,
4615,461.8237887,298,
4616,461.9238735,304,
4617,462.0239583,297,
4618,462.1240432,290,
4619,462.224128,316,
4620,462.3242128,307,
4621,462.4242977,301,
4622,462.5243825,287,
4623,462.6244674,295,
4624,462.7245522,295,
4625,462.824637,289,
4626,462.9247219,304,
4627,463.0248067,310,
4628,463.1248915,283,
4629,463.2249764,285,
4630,463.3250612,277,
4631,463.425146,293,
4632,463.5252309,293,
4633,463.6253157,331,
4634,463.7254005,292,
4635,463.8254854,288,
4636,463.9255702,290,
4637,464.025655,291,
4638,464.1257399,289,
4639,464.2258247,307,
4640,464.3259095,305,
4641,464.4259944,294,
4642,464.5260792,279,
4643,464.626164,291,
4644,464.7262489,287,
4645,464.8263337,295,
4646,464.9264185,305,
4647,465.0265034,287,
4648,465.1265882,298,
4649,465.226673,305,
4650,465.3267579,303,
4651,465.4268427,277,
4652,465.5269275,325,
4653,465.6270124,274,
4654,465.7270972,298,
4655,465.827182,292,
4656,465.9272669,298,
4657,466.0273517,311,
4658,466.1274365,317,
4659,466.2275214,285,
4660,466.3276062,295,
4661,466.427691,286,
4662,466.5277759,303,
4663,466.6278607,275,
4664,466.7279455,324,
4665,466.8280304,283,
4666,466.9281152,288,
4667,467.0282,309,
4668,467.1282849,287,
4669,467.2283697,284,
4670,467.3284545,300,
4671,467.4285394,287,
4672,467.5286242,280,
4673,467.628709,322,
4674,467.7287939,315,
4675,467.8288787,316,
4676,467.9289635,300,
4677,468.0290484,307,
4678,468.1291332,301,
4679,468.229218,264,
4680,468.3293029,292,
4681,468.4293877,305,
4682,468.5294725,314,
4683,468.6295574,285,
4684,468.7296422,316,
4685,468.829727,293,
4686,468.9298119,301,
4687,469.0298967,294,
4688,469.1299815,306,
4689,469.2300664,281,
4690,469.3301512,286,
4691,469.430236,329,
4692,469.5303209,295,
4693,469.6304057,321,
4694,469.7304906,269,
4695,469.8305754,299,
4696,469.9306602,292,
4697,470.0307451,271,
4698,470.1308299,277,
4699,470.2309147,273,
4700,470.3309996,293,
4701,470.4310844,311,
4702,470.5311692,325,
4703,470.6312541,276,
4704,470.7313389,305,
4705,470.8314237,291,
4706,470.9315086,291,
4707,471.0315934,287,
4708,471.1316782,299,
4709,471.2317631,284,
4710,471.3318479,297,
4711,471.4319327,305,
4712,471.5320176,278,
4713,471.6321024,293,
4714,471.7321872,311,
4715,471.8322721,321,
4716,471.9323569,291,
4717,472.0324417,298,
4718,472.1325266,280,
4719,472.2326114,300,
4720,472.3326962,290,
4721,472.4327811,283,
4722,472.5328659,300,
4723,472.6329507,291,
4724,472.7330356,278,
4725,472.8331204,298,
4726,472.9332052,280,
4727,473.0332901,260,
4728,473.1333749,322,
4729,473.2334597,326,
4730,473.3335446,324,
4731,473.4336294,270,
4732,473.5337142,302,
4733,473.6337991,289,
4734,473.7338839,286,
4735,473.8339687,274,
4736,473.9340536,308,
4737,474.0341384,314,
4738,474.1342232,288,
4739,474.2343081,310,
4740,474.3343929,294,
4741,474.4344777,310,
4742,474.5345626,287,
4743,474.6346474,305,
4744,474.7347322,329,
4745,474.8348171,314,
4746,474.9349019,283,
4747,475.0349867,290,
4748,475.1350716,306,
4749,475.2351564,278,
4750,475.3352412,303,
4751,475.4353261,314,
4752,475.5354109,304,
4753,475.6354957,272,
4754,475.7355806,271,
4755,475.8356654,302,
4756,475.9357502,298,
4757,476.0358351,317,
4758,476.1359199,300,
4759,476.2360047,295,
4760,476.3360896,309,
4761,476.4361744,318,
4762,476.5362592,298,
4763,476.6363441,298,
4764,476.7364289,278,
4765,476.8365138,343,
4766,476.9365986,272,
4767,477.0366834,296,
4768,477.1367683,299,
4769,477.2368531,270,
4770,477.3369379,341,
4771,477.4370228,307,
4772,477.5371076,259,
4773,477.6371924,299,
4774,477.7372773,285,
4775,477.8373621,333,
4776,477.9374469,298,
4777,478.0375318,267,
4778,478.1376166,338,
4779,478.2377014,293,
4780,478.3377863,314,
4781,478.4378711,263,
4782,478.5379559,331,
4783,478.6380408,281,
4784,478.7381256,294,
4785,478.8382104,326,
4786,478.9382953,277,
4787,479.0383801,336,
4788,479.1384649,285,
4789,479.2385498,299,
4790,479.3386346,317,
4791,479.4387194,274,
4792,479.5388043,302,
4793,479.6388891,264,
4794,479.7389739,259,
4795,479.8390588,298,
4796,479.9391436,295,
4797,480.0392284,276,
4798,480.1393133,286,
4799,480.2393981,321,
4800,480.3394829,284,
4801,480.4395678,302,
4802,480.5396526,272,
4803,480.6397374,301,
4804,480.7398223,316,
4805,480.8399071,286,
4806,480.9399919,283,
4807,481.0400768,302,
4808,481.1401616,289,
4809,481.2402464,317,
4810,481.3403313,304,
4811,481.4404161,307,
4812,481.5405009,260,
4813,481.6405858,299,
4814,481.7406706,305,
4815,481.8407554,285,
4816,481.9408403,272,
4817,482.0409251,314,
4818,482.1410099,310,
4819,482.2410948,280,
4820,482.3411796,300,
4821,482.4412644,300,
4822,482.5413493,284,
4823,482.6414341,286,
4824,482.7415189,299,
4825,482.8416038,320,
4826,482.9416886,291,
4827,483.0417734,249,
4828,483.1418583,270,
4829,483.2419431,318,
4830,483.3420279,322,
4831,483.4421128,265,
4832,483.5421976,295,
4833,483.6422824,312,
4834,483.7423673,309,
4835,483.8424521,307,
4836,483.942537,290,
4837,484.0426218,277,
4838,484.1427066,289,
4839,484.2427915,326,
4840,484.3428763,310,
4841,484.4429611,272,
4842,484.543046,304,
4843,484.6431308,289,
4844,484.7432156,295,
4845,484.8433005,292,
4846,484.9433853,311,
4847,485.0434701,298,
4848,485.143555,294,
4849,485.2436398,275,
4850,485.3437246,314,
4851,485.4438095,305,
4852,485.5438943,284,
4853,485.6439791,286,
4854,485.744064,289,
4855,485.8441488,303,
4856,485.9442336,323,
4857,486.0443185,305,
4858,486.1444033,287,
4859,486.2444881,278,
4860,486.344573,292,
4861,486.4446578,275,
4862,486.5447426,295,
4863,486.6448275,294,
4864,486.7449123,297,
4865,486.8449971,263,
4866,486.945082,292,
4867,487.0451668,311,
4868,487.1452516,320,
4869,487.2453365,298,
4870,487.3454213,288,
4871,487.4455061,307,
4872,487.545591,276,
4873,487.6456758,293,
4874,487.7457606,274,
4875,487.8458455,291,
4876,487.9459303,309,
4877,488.0460151,323,
4878,488.1461,266,
4879,488.2461848,260,
4880,488.3462696,303,
4881,488.4463545,278,
4882,488.5464393,297,
4883,488.6465241,284,
4884,488.746609,310,
4885,488.8466938,310,
4886,488.9467786,291,
4887,489.0468635,309,
4888,489.1469483,299,
4889,489.2470331,325,
4890,489.347118,300,
4891,489.4472028,302,
4892,489.5472876,295,
4893,489.6473725,266,
4894,489.7474573,294,
4895,489.8475421,301,
4896,489.947627,311,
4897,490.0477118,286,
4898,490.1477966,330,
4899,490.2478815,279,
4900,490.3479663,284,
4901,490.4480511,337,
4902,490.548136,276,
4903,490.6482208,273,
4904,490.7483056,297,
4905,490.8483905,317,
4906,490.9484753,320,
4907,491.0485601,290,
4908,491.148645,273,
4909,491.2487298,294,
4910,491.3488147,277,
4911,491.4488995,319,
4912,491.5489843,330,
4913,491.6490692,290,
4914,491.749154,274,
4915,491.8492388,305,
4916,491.9493237,300,
4917,492.0494085,295,
4918,492.1494933,294,
4919,492.2495782,287,
4920,492.349663,301,
4921,492.4497478,286,
4922,492.5498327,285,
4923,492.6499175,307,
4924,492.7500023,336,
4925,492.8500872,282,
4926,492.950172,297,
4927,493.0502568,297,
4928,493.1503417,300,
4929,493.2504265,323,
4930,493.3505113,322,
4931,493.4505962,284,
4932,493.550681,299,
4933,493.6507658,301,
4934,493.7508507,317,
4935,493.8509355,349,
4936,493.9510203,334,
4937,494.0511052,296,
4938,494.15119,301,
4939,494.2512748,300,
4940,494.3513597,327,
4941,494.4514445,293,
4942,494.5515293,290,
4943,494.6516142,286,
4944,494.751699,304,
4945,494.8517838,301,
4946,494.9518687,319,
4947,495.0519535,327,
4948,495.1520383,324,
4949,495.2521232,327,
4950,495.352208,290,
4951,495.4522928,297,
4952,495.5523777,286,
4953,495.6524625,296,
4954,495.7525473,280,
4955,495.8526322,289,
4956,495.952717,291,
4957,496.0528018,289,
4958,496.1528867,317,
4959,496.2529715,303,
4960,496.3530563,316,
4961,496.4531412,278,
4962,496.553226,308,
4963,496.6533108,318,
4964,496.7533957,313,
4965,496.8534805,289,
4966,496.9535653,299,
4967,497.0536502,298,
4968,497.153735,290,
4969,497.2538198,335,
4970,497.3539047,315,
4971,497.4539895,326,
4972,497.5540743,306,
4973,497.6541592,323,
4974,497.754244,316,
4975,497.8543288,311,
4976,497.9544137,298,
4977,498.0544985,300,
4978,498.1545833,280,
4979,498.2546682,281,
4980,498.354753,312,
4981,498.4548379,314,
4982,498.5549227,320,
4983,498.6550075,302,
4984,498.7550924,338,
4985,498.8551772,327,
4986,498.955262,297,
4987,499.0553469,289,
4988,499.1554317,314,
4989,499.2555165,313,
4990,499.3556014,336,
4991,499.4556862,298,
4992,499.555771,296,
4993,499.6558559,304,
4994,499.7559407,316,
4995,499.8560255,317,
4996,499.9561104,321,
4997,500.0561952,308,
4998,500.15628,316,
4999,500.2563649,301,
5000,500.3564497,281,
5001,500.4565345,305,
5002,500.5566194,309,
5003,500.6567042,321,
5004,500.756789,358,
5005,500.8568739,348,
5006,500.9569587,314,
5007,501.0570435,301,
5008,501.1571284,341,
5009,501.2572132,319,
5010,501.357298,336,
5011,501.4573829,327,
5012,501.5574677,310,
5013,501.6575525,306,
5014,501.7576374,274,
5015,501.8577222,317,
5016,501.957807,323,
5017,502.0578919,299,
5018,502.1579767,323,
5019,502.2580615,299,
5020,502.3581464,315,
5021,502.4582312,297,
5022,502.558316,320,
5023,502.6584009,334,
5024,502.7584857,317,
5025,502.8585705,318,
5026,502.9586554,315,
5027,503.0587402,336,
5028,503.158825,318,
5029,503.2589099,276,
5030,503.3589947,319,
5031,503.4590795,316,
5032,503.5591644,334,
5033,503.6592492,315,
5034,503.759334,370,
5035,503.8594189,351,
5036,503.9595037,379,
5037,504.0595885,344,
5038,504.1596734,332,
5039,504.2597582,374,
5040,504.359843,371,
5041,504.4599279,356,
5042,504.5600127,367,
5043,504.6600975,374,
5044,504.7601824,393,
5045,504.8602672,374,
5046,504.960352,374,
5047,505.0604369,404,
5048,505.1605217,382,
5049,505.2606065,419,
5050,505.3606914,371,
5051,505.4607762,414,
